115-CD45,139-CD45RA,142-CD19,144-CD11b,145-CD4,146-CD8,148-CD34,147-CD20,158-CD33,160-CD123,167-CD38,170-CD90,110_114-CD3
4.59548,1.92106,-0.04728,-0.46622,-0.26333,4.74246,-0.04369,0.83157,-0.07855,-0.00191,1.85968,-0.05018,3.54219
4.15845,3.65455,-0.24087,-0.05005,-0.13444,3.40693,0.54617,0.17044,-0.03165,-0.2824,1.56629,-0.00122,3.33795
5.029,0.983,0.42077,3.80582,1.05121,-0.22611,0.58217,-0.17627,4.71465,0.26648,3.56904,-0.34002,0.87557
3.88489,1.20775,1.81657,-0.11337,-0.06624,-0.03067,-0.10026,1.44173,-0.12713,2.98594,2.72975,0.70775,-0.83474
2.88016,1.64106,4.13871,-0.29417,-0.05692,-0.10989,-0.06383,0.62607,1.17572,0.62594,6.07626,-0.12533,-0.55173
2.16694,0.84148,-0.08986,1.00644,-0.26138,0.22956,-0.21091,-0.43787,2.22437,4.78118,4.21161,0.0938,1.678
2.91325,0.74171,0.81191,0.8372,0.78855,-0.66671,-0.15376,-0.11615,1.93795,-0.10316,2.26789,0.55099,-1.81176
2.62095,-0.14137,-0.16871,2.09463,0.52686,-0.20235,0.24119,-0.14911,2.97929,1.42775,2.17575,1.90523,0.30397
4.67418,1.85795,0.11348,1.48292,0.55378,3.39404,0.33444,-0.16755,1.46826,0.51123,2.65541,0.3724,4.89332
4.30714,4.21088,2.61875,0.22744,-0.12272,2.00284,0.33241,-0.00915,1.09827,0.28208,6.69443,0.16932,2.90288
4.86108,1.44143,-0.02334,0.34082,4.07131,1.42065,-0.02711,0.81815,-0.13261,1.26577,1.81184,-0.1003,3.94827
2.17165,1.5442,0.27189,1.97967,-0.14861,0.84225,0.26156,1.00189,2.62946,-0.15102,2.56765,0.42677,-0.4665
1.1581,-0.42788,-0.18323,-0.47891,0.89746,-0.09062,-0.15324,-0.18903,0.32597,0.31166,2.29525,1.80416,-0.01559
2.41918,0.29135,-0.36508,0.19908,0.63604,-0.06166,-1.02198,-0.15153,2.98968,0.59221,2.91332,0.21339,1.2572
-0.08444,-0.72371,1.7488,0.02212,-0.02035,-0.18271,-0.33788,-0.09244,-0.07414,-0.13168,1.05759,0.89146,-0.10989
2.16161,-0.5251,-0.12087,-0.13843,-0.15798,-0.1332,1.79909,-0.05303,-0.08487,-0.01117,-0.72538,-0.03876,-0.3879
3.74475,3.64577,-0.15031,1.69795,0.39795,3.35423,-0.16527,-0.0652,0.50635,0.98469,4.49341,0.71375,-2.84861
4.84043,0.37252,-0.07457,0.77835,0.27592,1.86689,1.07778,-0.10287,-0.13294,0.59351,0.90093,0.43341,4.49247
0.97186,-0.65552,-0.10622,-0.14626,0.3514,-0.17786,1.05414,-0.18308,1.03777,1.26512,2.29063,-0.11042,-0.4156
4.92661,3.77736,-0.09331,1.31573,-0.10673,4.10915,-0.17229,0.06742,2.13188,-0.20639,4.60995,0.06665,1.0021
0.24833,-0.01095,-0.04823,0.36294,0.29942,-0.17969,0.71893,-0.05306,0.88325,0.08042,2.34379,-0.14379,1.99471
-0.38894,-0.06111,-0.12099,1.2284,-0.27779,-0.21777,-0.14581,-0.15437,1.94784,-0.06271,2.7483,1.40132,1.20938
4.92618,1.86203,-0.0651,0.51981,3.32579,0.64211,1.17452,-0.09673,3.0224,0.76102,3.24205,0.61872,3.77665
4.03547,-0.93324,-0.0066,-0.0753,3.36292,2.17231,1.14394,-0.04535,0.53649,-0.11291,1.26429,1.58024,3.56452
4.22886,3.10675,0.24805,0.87205,1.54553,0.20896,-0.08657,-0.0733,4.53217,1.00387,4.85732,0.21365,1.78355
4.21592,4.18472,3.11146,1.73103,-0.13157,0.19625,1.21427,2.76045,0.08196,2.15548,2.14814,0.67628,3.05074
4.74827,3.93604,-0.20836,-0.15833,0.74082,-0.20514,0.2453,-0.09076,1.39208,-0.13513,5.29942,1.18149,-0.89234
2.27073,-1.92488,0.43992,-0.49368,-0.03995,-0.43177,1.91643,0.37994,2.16638,4.03572,5.22074,-0.16262,0.84702
4.8944,4.15406,0.1088,2.0824,0.73432,4.16866,0.06289,1.38176,1.28876,-0.164,3.23597,1.04766,0.56988
4.61984,0.75617,-0.15459,1.94838,1.01425,-0.06014,-0.11222,0.94228,3.46653,4.92285,2.71004,0.50102,0.3706
4.17397,3.28624,-0.01245,-0.33139,2.66536,-0.39105,-0.16847,0.117,-0.39758,-0.45483,1.68552,0.57275,4.88124
4.89346,1.42109,0.69202,1.66127,0.18021,2.89072,-0.15229,-0.42904,0.58453,0.81917,2.49127,0.3553,4.71415
4.99659,1.64826,2.07776,4.44697,2.28129,0.55164,-0.13016,2.02829,4.53499,2.36035,3.30827,0.85053,-0.24505
4.72499,2.98394,-0.06868,1.47845,-0.04323,-0.00445,0.77345,-0.36946,-0.76571,1.36442,5.17523,1.72255,-1.2676
3.95669,3.38635,3.47233,-0.00229,0.05929,0.30484,1.11241,3.45124,0.59892,0.44775,2.22722,0.17702,2.41361
4.51423,2.68461,-0.05362,0.27064,3.25297,1.23827,-0.08111,-0.14797,-0.24538,-0.11444,4.48773,-0.05764,4.77791
0.24624,0.12208,-0.04009,-0.0611,-0.18014,-0.15034,-0.08398,-0.17074,-0.33482,-0.07753,-0.08261,-0.05873,0.78047
4.58364,1.47511,0.35501,-0.04889,-0.14614,4.04774,0.62129,1.00923,0.21729,2.20329,1.29657,0.69969,3.69343
4.33429,-0.2954,-0.13675,-0.12563,4.13718,1.2012,-0.0358,1.22499,0.0768,-0.14687,0.45552,-0.13878,3.28203
2.22721,1.67242,3.05423,-0.0361,-0.05392,0.54398,0.29916,-0.14726,-0.02276,-0.11982,5.93858,1.00795,1.07362
4.00959,2.02877,-0.10692,-0.13608,3.55677,1.23113,-0.12323,-0.00933,-0.12188,-0.23119,1.32815,-0.17194,3.96919
4.4239,3.41758,-0.10954,0.07422,3.7476,1.61679,-0.31151,-0.18766,-0.03054,0.24795,2.13041,0.38264,4.65894
4.83054,0.79665,-0.00292,3.33281,3.00497,0.90057,-0.4741,-0.2783,4.29256,2.63252,3.73259,0.96577,1.84908
1.82582,-0.12611,1.10234,1.70147,-0.07302,-0.02664,0.86783,0.13581,3.10172,1.02623,3.65657,0.8943,2.02172
3.91428,2.6484,0.15345,-0.08555,3.50792,0.27483,-0.18439,1.33169,-0.2654,-0.20687,3.94845,-0.06587,5.55582
1.13839,-0.84967,-0.08836,0.33319,-0.14388,0.24947,0.86063,-0.08808,1.32581,1.1318,0.88676,0.32397,2.00181
4.3821,0.51267,0.71137,0.49037,2.98387,0.64494,1.46984,0.58747,0.63471,0.48249,1.57626,1.26846,4.93868
4.75601,1.87655,1.86376,0.94067,0.48722,5.47462,-0.26732,0.58743,-0.47154,0.88021,1.37758,0.98575,4.11437
3.53668,2.71444,0.97333,0.62982,-0.07393,-0.64864,-0.04189,1.8577,1.49919,-0.16525,0.44965,1.63925,-2.31243
4.43409,-0.03732,0.31723,-0.18413,3.2805,1.0313,-0.49023,0.36418,-0.57948,-0.11724,2.06521,-0.05719,4.66081
0.20865,0.35909,-0.22646,0.4395,0.50292,-0.391,-0.08395,-0.15236,4.06648,1.54009,3.81064,-0.1327,2.45479
4.76715,1.63053,-0.33283,-0.09925,3.62834,0.3464,1.14507,-0.12842,-0.1436,-0.03664,1.92525,0.18565,4.80003
1.13815,-0.54606,-0.13341,-0.05872,-0.15676,-0.16527,-0.15745,-0.02995,0.55305,-0.43311,0.17821,-0.13314,-0.55654
3.7066,2.16258,1.89233,-0.13679,-0.13641,-0.12769,-0.11377,1.80604,-0.18789,1.55119,1.55663,-0.05371,0.06312
1.60456,1.41972,0.69042,0.78532,-0.04227,0.25647,0.91823,-0.07744,3.96055,-0.06857,5.20156,0.53899,2.81008
4.2176,0.25543,-0.16162,0.52819,3.19427,1.63276,-0.31981,2.45517,-0.08928,-0.04392,2.02439,0.15434,3.71296
4.85315,2.72075,-0.25575,0.23553,-0.06283,2.99101,0.28809,0.49964,-0.14054,0.51905,5.19739,-0.12586,-1.04835
4.48698,0.35157,-0.0562,2.38601,2.06692,-0.50935,-0.11594,-0.5495,4.605,1.9732,2.91564,0.777,0.09484
3.54885,0.11383,-0.07414,2.68714,-0.11216,0.11069,-0.12928,0.94818,4.83886,0.16899,3.93634,0.5602,-0.5404
5.0214,0.13089,-0.01052,-0.02931,3.81318,1.28316,-0.35729,-0.12759,-0.36266,-0.16555,2.57704,-0.01157,4.30716
3.98953,3.3038,3.62019,0.73646,-0.00487,-0.10452,0.95041,2.6822,1.68888,2.05133,3.0521,0.33151,0.73644
4.31948,2.60017,2.08341,0.19653,-0.17836,0.17079,-0.14949,1.03876,-0.71534,2.285,2.22392,-0.04307,-1.62829
3.86766,1.51374,0.50282,1.27698,2.26942,0.09538,-0.00166,0.04958,4.2815,1.22547,2.96025,-0.01813,1.57365
2.40674,-0.43618,-0.06058,0.91206,-0.05113,-0.28143,0.917,0.28457,2.06617,-0.02039,1.88814,-0.06507,-1.00824
-0.5455,0.44427,0.35001,0.81449,-0.22976,0.82464,-0.07927,-0.11418,1.01411,-0.04773,1.5063,1.69205,2.73305
4.20173,3.0712,0.59059,-0.17575,3.71988,1.36926,0.71049,0.58103,-0.94689,-0.20803,3.99421,-0.07789,4.65524
4.22101,1.60574,-0.10921,0.71602,3.16292,1.13115,-0.15423,-0.19458,1.14077,-0.3299,3.28677,-0.0478,4.35465
2.39583,-0.29007,0.78993,-0.06751,1.15019,0.09332,0.78366,-0.0728,3.41667,0.65088,3.89104,-0.01608,-0.7822
4.30538,2.52284,2.56405,-0.01772,-0.08512,-0.08531,-0.72763,1.36325,-1.05035,1.88952,2.07981,0.57283,-0.73366
4.66578,1.89476,-0.01518,0.26633,0.69699,3.37515,-0.1288,0.09492,0.80981,-0.2558,0.12737,0.0614,4.35244
2.10922,1.12504,3.38106,-0.10113,0.94533,-0.03849,0.7923,0.05974,0.0987,-0.20681,8.06412,0.09042,-0.1827
5.1311,1.68268,-0.10928,0.77049,3.83913,0.8905,-0.00493,-0.04088,-0.04004,0.7535,-0.18653,0.88448,5.11181
4.52411,3.72152,3.02717,-0.13313,1.7842,0.15797,1.05168,3.31391,2.32553,-0.0475,1.20325,0.20408,-0.45051
1.97995,0.23465,-0.12236,-0.11179,-0.06343,-0.00342,0.23951,0.71742,2.52403,0.22605,4.14583,-0.05055,2.64782
5.1057,3.65254,0.2856,-0.1424,-0.17823,2.67899,-0.14273,0.69688,1.79966,0.76485,4.26469,-0.07558,-0.0292
4.75402,-0.19175,-0.26878,-0.12478,4.02302,0.95249,-0.11084,-0.1919,-0.16918,-0.06933,1.20704,-0.08872,4.46425
2.76654,0.62871,-0.16959,1.38726,-0.05782,0.64535,1.59867,-0.26043,2.826,-0.04036,2.45802,-0.05781,3.51155
0.88371,-0.242,0.55608,-0.0429,-0.17212,-0.0425,0.45696,-0.04887,2.3928,1.59103,1.7159,-0.05365,-1.09078
4.51206,-0.24717,-0.74492,-0.09352,4.00578,1.63943,0.49424,-0.0873,1.03444,-0.06622,2.82531,0.5946,4.70611
0.20076,0.77126,0.75489,-0.09684,-0.18971,-0.04718,-0.06144,1.03041,-0.23542,-0.18195,1.55559,-0.05854,1.55149
4.67466,3.16362,3.86782,0.32588,0.13595,-0.33866,0.32102,1.7153,2.62502,0.9788,0.29117,0.36471,0.34116
-0.25369,-0.7227,0.34518,0.83615,-0.02421,0.56075,-0.00218,-0.06075,-0.55723,1.0815,2.44795,1.8821,-0.03558
5.00446,0.86246,-0.80757,4.16282,0.88018,0.79347,-0.08713,1.02511,4.1473,1.31653,2.03765,0.07537,2.53358
4.15696,0.98116,-0.11378,0.32316,3.09851,1.48315,-0.03468,-0.16171,0.33574,0.32877,-0.10356,-0.0658,4.10897
4.21659,1.62325,0.85433,-0.13562,0.14491,3.99881,1.13625,0.31655,0.93591,0.3612,1.67464,-0.04283,4.11821
3.28359,2.83698,0.6843,-0.13411,1.51139,-0.1753,1.43291,-0.12345,-0.23856,-0.07053,1.32202,-0.03984,3.14623
3.71658,2.15864,0.25343,1.91414,-0.14186,2.14862,-0.35216,0.29934,-0.3449,-0.06339,3.95907,-0.00398,0.91768
4.92212,-0.64438,-0.15904,1.18089,0.91048,3.60016,1.21451,0.88613,-0.44807,-0.03762,3.1533,0.68566,4.01721
4.63446,0.60977,-0.33992,-0.04347,-0.18005,4.10858,0.99022,-0.15453,1.06826,0.04163,2.55393,0.21898,4.61326
4.67699,3.89599,3.58098,0.78504,-0.01095,-0.37712,0.48588,3.41144,2.19812,0.31758,2.18951,-0.49979,1.60375
4.79039,0.83806,-0.08297,1.21467,3.20521,0.10348,0.71669,0.36932,0.37492,-0.07956,2.41071,-0.08701,4.52287
-0.94715,-0.677,-0.38831,-0.0532,-0.0249,1.04141,-0.19409,-0.25059,-0.16573,-0.19753,0.26602,-0.09298,2.28042
4.16339,3.8858,-0.26165,0.08552,0.03436,0.46371,-0.09464,1.08085,1.23681,-0.10086,4.47251,-0.01305,-0.34274
-0.08447,-0.34259,-0.00903,0.40675,-0.03149,-0.06629,-0.29045,-0.19497,-0.56881,0.50255,2.04249,0.57621,2.52024
0.94581,-0.02578,-0.15932,-0.20575,-0.24067,-0.14384,-0.02157,-0.14774,3.34158,-0.00482,2.08436,-0.10407,-2.53257
4.56041,2.15816,-0.04822,1.15244,0.42246,3.62959,-0.01689,2.32638,-0.18471,-0.24988,1.30978,0.21953,4.33749
4.3077,1.75889,-0.10756,-0.24969,3.59889,-0.02828,-0.0901,-0.03793,0.03812,0.20078,3.38558,0.51201,5.07303
3.85655,1.964,-0.05784,-0.1743,-0.16749,2.85254,0.38407,-0.01153,1.25351,0.21553,2.12534,-0.01785,3.13424
-0.18159,-0.2322,-0.00023,0.25267,-0.00109,-0.08802,0.09817,-0.012,0.4469,-0.0598,0.68358,0.19391,-0.42325
1.65625,0.17771,-0.02354,1.01179,-0.24107,0.05963,-0.00338,-0.09128,1.1143,0.2341,-0.14892,0.01261,-1.72321
3.54276,-0.26788,-0.10049,-0.22092,-0.49612,2.06716,-0.35314,-0.06158,-1.38505,-0.08157,-0.35027,-0.01079,4.21089
3.96523,1.01949,-0.0342,1.75584,2.75308,-0.06976,-0.29851,0.30868,-0.05208,0.60782,2.0916,0.66802,4.16923
4.95276,3.66759,-0.02604,0.37297,-0.39756,2.46951,0.25925,1.16291,-0.04039,-0.00374,4.57857,0.72331,-0.18893
4.83263,1.88171,0.31733,2.98258,3.04902,0.65978,0.27824,-0.18529,5.49626,3.64438,4.72383,0.85803,1.69625
-0.61875,0.11353,-0.13184,-0.00784,-0.10787,-0.67526,-0.08768,-0.40828,-0.11376,-0.00974,1.92164,-0.02196,0.01982
4.54781,-0.2669,0.20659,2.63844,1.50298,-0.1697,0.03089,-0.09207,4.67707,1.10812,4.10368,0.87577,2.11033
3.85562,1.5947,1.67596,2.01114,0.24677,0.33992,0.60084,0.44971,4.81249,-0.47636,3.27016,0.75942,0.03976
5.01513,1.92827,-0.53109,0.09825,-0.34728,0.65054,-0.00229,-0.19389,-0.34506,-0.1324,4.85865,1.06881,-0.1253
1.48812,1.89387,1.25235,1.32603,0.01644,-0.13485,1.79754,0.30068,-0.00463,-0.03346,2.02936,-0.09421,3.97295
4.23235,1.47842,0.44983,-0.16745,3.71727,1.39418,-0.1296,0.03137,-0.09107,-0.04514,2.44345,0.26127,3.89402
4.64947,4.04112,3.70065,0.60443,0.27104,0.14252,-0.16965,2.36061,0.94545,0.47881,-0.29936,0.42402,1.0096
4.37383,2.7247,-0.11264,1.33257,0.67973,3.25494,0.82851,0.10477,0.49767,-0.08819,2.673,0.20856,4.09403
4.71262,4.38976,2.52721,0.08465,0.20183,0.84769,0.54668,-0.21495,0.14805,1.56813,5.72021,-0.16581,1.88905
-0.06319,-0.74967,-0.14365,-0.06494,0.44278,-0.01858,0.63023,-0.29693,-0.00758,1.74804,2.4028,2.16312,-0.75906
-0.38299,0.1387,-0.38134,-0.4299,-0.06358,-0.22814,-0.199,-0.15961,-0.86049,-0.13894,1.75599,-0.01187,1.51612
4.5978,3.55724,-0.3077,2.34019,0.55092,0.86678,-0.09926,-0.0021,0.70088,1.74091,5.39615,1.65276,0.558
5.0087,0.5845,0.33462,2.2837,-0.4874,0.92708,-0.04876,-0.07627,0.57248,-0.02323,2.68489,0.72308,5.61541
4.88513,-0.45227,-0.14097,-0.03857,3.52431,0.80093,0.01342,0.46616,1.15486,-0.11815,2.03884,0.48446,5.08582
4.51836,-0.12772,0.19534,0.33464,-0.08187,0.96267,-0.43209,0.06543,-0.16127,0.50964,1.38148,-0.1906,3.93837
4.94642,-0.6077,-0.34854,4.29973,2.58029,0.46043,0.01338,-0.17356,5.5358,0.27752,4.10917,0.27641,-0.95326
3.64433,1.35451,-0.13837,0.89415,2.91668,1.2402,-0.56354,-0.6846,4.33036,1.79831,5.01704,1.74584,-0.71861
1.76273,0.22963,-0.01233,0.2159,-0.14077,-0.18199,-0.0027,-0.10676,0.22009,0.44921,2.40493,0.39943,1.32995
2.71923,0.12253,-0.31099,0.32305,-0.09502,-0.61469,-0.00618,-0.16558,1.50433,-0.02419,2.84635,-0.17471,-1.15172
4.63283,3.57965,-0.10511,-0.14383,-0.07013,-0.1916,1.3152,-0.14681,-0.17269,0.80625,4.50977,0.66067,0.58464
2.14607,-0.26473,-0.06166,3.22764,-0.07129,-0.06724,1.46721,-0.16939,1.58006,0.2165,2.45865,1.46952,0.2431
4.55034,1.25333,0.12668,0.6749,0.67191,4.76988,-0.0886,0.9133,0.3638,1.07019,-0.08338,1.43314,2.67388
1.14772,-0.25181,-0.03271,-0.06984,-0.29308,-0.34561,1.04992,0.79963,2.407,1.96978,3.58206,-0.36137,-0.17796
3.83789,0.17419,-0.16092,2.87991,0.6241,-0.15942,0.53982,-0.11766,3.89672,0.73195,4.28305,0.41603,0.49578
4.89956,0.13077,-0.05154,1.09096,3.78787,-0.25639,0.21144,-0.07991,-0.14895,-0.51697,0.08903,0.88491,3.79792
3.76441,1.98776,-0.1525,-0.07468,0.01445,0.84495,0.28721,-0.14962,0.35797,-0.16004,1.33281,-0.06978,5.03502
4.05304,2.03212,1.69516,0.41836,3.89443,1.04912,0.64391,-0.09636,-0.1734,-0.05952,1.48221,-0.04583,5.03205
4.54576,2.57995,-0.04752,0.68629,0.10066,1.10371,-0.10552,-0.26943,0.07675,1.55998,4.29391,-0.0343,0.4985
4.86662,2.00883,-0.03858,4.09525,3.18253,0.23289,0.49808,-0.05324,5.62573,1.63523,4.48166,-0.07604,-0.85032
4.56145,1.57164,1.27594,2.93074,2.38299,0.93945,1.37097,-0.10376,4.66878,3.05245,3.86803,0.71958,2.01313
4.59378,-0.1014,-0.04285,0.16338,3.31153,0.94254,0.4056,-0.01722,0.13506,-0.18647,0.19228,-0.18994,4.54661
2.22191,-0.00518,0.31055,0.65726,-0.02761,-0.23327,-0.06925,-0.17031,1.59784,0.41562,2.40256,0.8604,1.90286
4.77813,-0.39301,1.36649,-0.19274,3.76104,0.03232,0.02816,0.1128,1.89794,1.14906,1.83809,0.90548,4.88655
4.69012,2.2615,0.78207,-0.12566,-0.01593,4.72873,-0.03926,0.32318,1.2426,0.45792,2.68844,-0.10921,4.71787
4.42217,-0.37654,-0.05612,0.62184,3.92434,3.12245,-0.16484,0.29448,1.55379,0.40629,2.32512,-0.22782,4.53086
-0.4968,-0.76745,-0.12669,-0.26092,-0.00141,-0.76187,-0.15548,0.34115,0.86191,-0.11117,0.45695,2.32442,-0.99059
2.78887,2.14525,3.34198,0.02113,-0.51242,-0.06768,1.02049,-0.08892,0.62728,-0.19718,6.17429,-0.02044,-0.66033
2.21931,0.20073,-0.07655,1.11672,-0.45203,-0.00494,-0.08671,0.00675,2.25116,0.86586,1.88097,1.38537,0.25561
2.66352,0.88808,-0.16062,1.29757,-0.09854,2.16639,0.32988,-0.10268,1.95563,-0.36623,2.36671,0.99608,2.66523
5.10161,0.06151,3.39732,1.48973,0.80456,2.98833,0.33509,-0.06277,-0.00087,0.27617,1.82115,-0.01497,4.25442
4.62117,0.4465,-0.12685,0.6249,-0.08244,5.36214,-0.118,1.01434,0.53627,-0.1418,2.24136,-0.15424,4.22371
4.91429,2.71618,-0.25116,2.09368,4.22114,0.33757,0.88783,-0.20346,-0.31172,0.63491,4.98297,-0.13666,4.84644
4.56729,1.3074,-0.19259,1.5778,3.45283,0.53704,0.3867,-0.019,1.47231,-0.17614,1.23193,-0.15266,4.17566
4.30642,2.65098,0.36303,-0.008,3.30027,1.29408,-0.09112,-0.17223,-0.97035,-0.39327,1.71685,-0.25517,3.86031
-0.30734,-0.60035,-0.65027,0.40955,0.45939,-0.15725,0.52351,-0.05885,0.33119,-0.09247,1.81565,1.29807,1.22059
4.26348,0.24236,0.93517,-0.08725,3.32364,0.29843,0.52507,-0.02464,-0.06108,-0.18367,0.8142,-0.05862,5.04071
2.39972,0.55664,1.00399,0.20644,2.00246,0.56504,0.51638,0.38391,4.0928,2.93383,5.67621,1.28309,-0.72723
4.69766,0.54247,-0.1317,0.82011,3.50519,0.15968,-0.03755,1.17433,0.40716,-0.11354,5.34591,-0.0908,4.3838
5.04081,-0.56115,-0.04104,2.18917,1.94086,0.3295,-0.1041,0.95279,4.77646,1.58955,3.48364,1.48829,0.11425
4.90965,0.65639,-0.05225,2.31686,2.69322,-0.32413,0.73401,-0.07833,4.98845,1.72698,4.54411,1.34505,-1.73273
2.86662,0.24,-0.0835,1.44637,-0.26324,0.24588,0.50694,0.09431,2.98564,0.92973,4.41485,1.23347,-0.56756
4.53895,1.06899,0.50131,0.29726,3.35569,-0.12757,-0.0149,-0.1664,-0.10989,-0.08579,2.32079,1.63281,4.87387
2.25451,0.60902,0.64135,0.89931,-0.08926,-0.05853,-0.05362,-0.05845,1.95087,0.00375,1.90204,-0.01988,-0.72545
4.59463,1.90879,1.641,0.83781,-0.21909,4.12273,-0.02113,0.68761,-0.54751,-0.0575,0.42154,-0.10608,2.46612
4.71618,3.06064,-0.05425,-0.07691,-0.09755,2.39293,0.73361,1.07634,-0.11224,0.19527,4.96576,-0.09857,-0.06107
4.79652,1.52534,-0.1175,-0.14706,3.44452,-0.11284,0.80113,-0.03851,0.87835,-0.0142,1.50477,1.30986,5.0624
4.32536,2.77298,-0.10843,-0.09192,3.49969,1.64955,0.72317,-0.13439,-0.10002,-0.22039,3.0795,0.11473,4.18864
4.756,1.01085,-0.1322,-0.14335,0.28405,-0.07856,0.2032,0.72045,0.42176,-0.12935,0.25308,0.79135,3.97449
2.96169,1.44947,-0.00744,-0.08397,-0.04789,0.86891,0.90455,-0.16469,2.74754,3.39197,4.93023,1.32121,1.67304
4.67447,1.22069,-0.19104,0.88216,-0.08413,0.0158,0.90738,0.83984,0.95036,0.9729,0.5812,-0.01328,4.65925
-0.22173,1.59076,-0.09428,-0.01315,-0.11379,-0.33743,0.47383,-0.00607,-0.38646,-0.11415,2.25789,1.16441,-0.76064
4.27573,2.10083,-0.08489,0.32983,4.05293,1.45775,-0.02476,-0.1585,1.32421,0.73082,1.48193,-0.02367,4.69316
4.57735,3.41911,-0.18478,0.26476,3.28266,1.77463,0.10157,0.96851,-0.22632,2.17775,5.36414,1.18176,3.56624
2.80087,-0.07107,-0.02147,2.37232,-0.14259,-0.10973,0.27538,0.88726,1.54944,-0.07203,2.28199,0.66906,1.00044
0.78875,-0.38941,-0.10736,0.39773,2.03926,0.10149,0.4846,-0.06059,0.93427,1.29975,2.75258,1.26852,-1.86638
4.61246,2.84443,-0.14394,1.21899,-0.16834,-0.07198,-0.08263,0.4876,-0.12797,-0.14885,5.03156,-0.07148,-0.46518
2.2057,-0.52768,-0.0985,2.52312,0.61811,-0.14098,-0.18342,2.66278,1.71205,-0.26534,-0.44131,1.66218,0.17549
-0.1138,-0.32038,-0.01051,0.55588,-0.31246,-0.13973,-0.06162,-0.03647,-0.01019,0.75927,1.68815,1.91484,3.00758
4.29381,1.84793,2.74449,0.03885,-0.14976,-0.16244,-0.12303,2.21883,-0.06049,-0.089,3.52559,0.86247,0.01741
1.30703,-0.25449,0.71039,-0.00917,-0.19809,-0.07579,-0.08385,-0.14152,0.09789,-0.09899,1.61916,-0.09706,-0.49848
4.78848,-0.30812,-0.16805,3.21542,1.8473,-0.09464,0.93895,-0.03988,5.12723,0.33785,4.27486,0.11558,1.0599
-0.10712,-0.16987,-0.15425,0.07053,-0.02305,-0.77469,-0.0807,-0.09785,-0.05029,-0.01767,-0.15621,-0.03174,-0.47963
4.7976,2.79563,-0.09836,0.4141,-0.09706,-0.22103,0.78696,0.23758,-0.17105,-0.11789,3.82192,-0.04973,-0.10269
-0.55284,-0.00915,1.07928,-0.17548,-0.10044,-0.35613,-0.09273,-0.04902,-0.23422,-0.16518,0.40251,-0.11607,2.352
2.3415,-1.43681,0.93015,1.42704,-0.0574,-0.02284,0.15689,0.24133,2.4503,1.71271,2.7414,1.22968,0.99402
4.72918,2.06388,-0.22314,1.39283,4.31884,1.19112,-0.09353,0.05863,0.32464,-0.04528,4.01909,1.73032,5.40689
3.65638,2.19035,2.74726,1.73738,1.86923,-0.47904,0.78686,3.03429,2.79262,2.23823,1.38928,0.82861,1.95515
-0.1349,-0.35785,0.0759,0.96284,-0.02259,-0.06546,-0.0144,-0.02247,0.03968,-0.3189,1.53533,0.45977,-0.02014
0.5669,0.64796,-0.05114,2.03784,-0.04368,2.41944,0.22388,0.11021,0.87167,-0.5321,2.0122,-0.09816,-0.67143
4.43753,2.86045,-0.1717,0.92871,-0.2177,-0.04442,-0.07667,-0.04678,-0.10727,1.22449,4.43163,-0.01598,0.3456
3.53582,0.02175,2.44114,-0.15527,0.08122,-0.13294,-0.07733,-0.05594,-0.16465,-0.09977,5.69404,-0.09454,2.84747
4.38338,0.3754,-0.04466,0.76835,3.39786,-0.17039,-0.1375,-0.21531,-0.38247,-0.25064,1.90433,-0.13495,4.42569
5.26707,0.57444,-0.1951,0.64684,3.77453,1.32744,-0.10957,0.54339,2.1162,-0.41224,2.09713,-0.36634,4.45899
4.2901,-0.13963,0.0511,0.13233,0.66627,3.54127,0.20974,-0.11911,-0.33456,-0.32906,1.58102,-0.17175,4.30402
5.03586,0.0043,-0.14582,-0.09942,3.47476,1.6477,0.51885,-0.1796,-0.12328,0.50627,0.85818,1.99987,4.6923
1.27436,0.56655,-0.05944,1.91177,0.24356,-0.03586,-0.14123,0.5487,1.0582,1.10019,2.05346,0.28116,1.60139
1.24466,2.40835,2.00909,-0.14346,0.5102,-0.15954,0.79047,0.63016,-0.03051,-0.06203,4.62462,-0.15945,0.24602
3.26534,1.52538,2.86338,2.02655,-0.12265,-0.23388,0.51945,0.31258,2.76309,0.48529,7.54853,-0.05604,0.32002
4.93834,1.32437,-0.03648,3.66685,2.60134,-0.43923,0.29285,0.40859,4.39295,1.69858,4.42609,0.79509,2.7404
-0.32855,-0.69156,1.19955,-0.06678,-0.38912,-0.25184,-0.08306,-0.03224,-0.40871,-0.11389,0.42993,-0.05394,2.68894
4.61655,3.25217,-0.07741,0.77177,-0.16474,4.0731,-0.01389,-0.0743,0.4258,-0.76866,2.34392,-0.08298,4.36601
2.28175,-0.38501,-0.14784,0.82296,-0.59842,-0.17211,-0.0654,-0.05683,0.96825,1.17652,1.63171,1.27781,-0.3538
2.63673,-1.40834,-0.34821,1.9393,-0.04699,1.63296,0.51416,-0.17903,1.05856,-0.17052,-0.86415,1.49552,-0.91246
4.19129,2.17071,2.90905,-0.28374,0.69913,0.54833,-0.10905,1.13989,1.5483,0.97839,3.10222,-0.12637,-0.39893
4.83676,1.05938,0.417,2.89053,0.91221,0.865,-0.1877,-0.00029,4.93679,2.48428,4.94208,0.77881,2.75824
